region,district,date,Market,source,_geolocation,commodity,Price,market_day,Year,month,week,Type
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Cassava,9.376666667,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Gari,8.266666667,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Tomato Local,32.07666667,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Garden Egg,16.25333333,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Okro Fresh,35.9075,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Onion,14.43,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Ginger,36.56333333,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Dried Pepper Legon 18,102.8133333,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Fresh Pepper Legon 18,17.97,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Cowpea White,11.41333333,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Palm Oil,27.33333333,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Sorghum,8.25,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Yam Puna,9.873333333,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Okro Dried,66.71,2025-08-16,2025,8,3,wholesale
Bono East,Kintampo North Municipal,16-08-2025,Kintampo ,wholesale,,Dried Cassava Chips Kokonte,11.35,2025-08-16,2025,8,3,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,white maize,6.28,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Maize Yellow,6.666666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Millet,11.21333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Rice Local perfumed,10.86666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Rice Local non perfumed,10.50333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Rice Imported perfumed,18.11666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Rice Imported non perfumed,12.94666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Cassava,1.786666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Gari,10.77666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Plantain Apentu,12.94,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Plantain Apem,21.45666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Orange,3.486666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Watermelon,4.39,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Pineapple,9.173333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Mango Exotic,5.983333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Tomato Local,10.34333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Garden Egg,13.99666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Okro Fresh,13.98666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Onion,15.43333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Ginger,36.52333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Dried Pepper Legon 18,102.29,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Fresh Pepper Bonnet,9.276666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Tiger Nut,22.91666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Groundnut Red,18.98,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Cowpea White,16.44666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Soya Bean,8.366666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Anchovy,63.89333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Egg Commercial,60,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Chicken,35.33333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Cabbage,8.583333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Bambara Bean,23.65333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Cassava Dough,4.39,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Fresh Red Fish,55.89,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Fresh Salmon Mackerel Fish,61.66666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Fresh Kpanla Fish,33.66666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Sorghum,8.433333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Yam Puna,10.49666667,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Unshelled Groundnut,13.96333333,2025-08-14,2025,8,2,wholesale
Bono East,Techiman Municipal,14-08-2025,,wholesale,,Dried Cassava Chips Kokonte,5.536666667,2025-08-14,2025,8,2,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,white maize,14,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Maize Yellow,15,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Millet,16.91,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Rice Local perfumed,26.51666667,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Rice Imported perfumed,27.54666667,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Yam White,46.96666667,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Gari,20.47666667,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Dried Cassava Powder Kokonte,28.18,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Plantain Apentu,49.87666667,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Plantain Apem,56.88666667,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Orange,12.24666667,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Pineapple,11.9,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Mango Exotic,21.74,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Garden Egg,33.38333333,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Onion,28.16333333,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Ginger,100,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Dried Pepper Legon 18,68.25666667,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Fresh Pepper Legon 18,54.44333333,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Fresh Pepper Bonnet,57.51,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Groundnut Red,36,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Cowpea White,18.75,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Soya Bean,16,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Melon seeds Agushi,136.36,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Melon seeds Agushi Powder,60,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Palm Oil,51.55666667,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Smoked Herring,120.1,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Egg Commercial,70,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Bambara Bean,33.33,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Sorghum,17.15,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Yam Puna,60.54666667,2025-08-15,2025,8,3,wholesale
Greater Accra,TMA-Tema East,15-08-2025,TEMA COMMUNITY ONE MAIN MARKET,wholesale,,Tomato Navrongo,23.08333333,2025-08-15,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,white maize,6.42,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Maize Yellow,6.456666667,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Millet,16.01666667,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Rice Local perfumed,14.44333333,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Cocoyam,25.17333333,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Gari,13.69333333,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Dried Cassava Powder Kokonte,13.48,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Plantain Apentu,12.06333333,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Tomato Local,9.213333333,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Garden Egg,9.533333333,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Okro Fresh,16.03,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Ginger,30.63666667,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Fresh Pepper Bonnet,12.18,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Palm Fruit,4.933333333,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Groundnut Red,19.74333333,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Cowpea White,15.71333333,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Egg Commercial,55,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Sorghum,15.00666667,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Yam Puna,11.17,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Tomato Navrongo,12.72,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Unshelled Groundnut,13.72,2025-08-21,2025,8,3,wholesale
Ahafo,Asunafo North Municipal,21-08-2025,Goaso,wholesale,,Dried Cassava Chips Kokonte,13.71333333,2025-08-21,2025,8,3,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Gari,14.06,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Plantain Apentu,12.5,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Pineapple,10.95666667,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Tomato Local,14.71,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Garden Egg,14.62666667,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Okro Fresh,20,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Onion,18.6,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Ginger,68.97,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Fresh Pepper Bonnet,26.47,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Palm Fruit,7.803333333,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Egg Commercial,55,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Nkontomire,11.11,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Cabbage,5.223333333,2025-08-22,2025,8,4,wholesale
Eastern,New Juaben South Municipal,22-08-2025,Koforidua Central Market ,wholesale,,Yam Puna,16.39,2025-08-22,2025,8,4,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,white maize,7.2,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Millet,10.33333333,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Rice Local perfumed,11.67,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Rice Local non perfumed,9.446666667,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Rice Imported perfumed,15,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Rice Imported non perfumed,11.33333333,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Cocoyam,5.373333333,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Cassava,4.17,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Gari,8.46,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Plantain Apentu,4,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Plantain Apem,4.203333333,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Banana Exotic,6.39,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Banana Local,5.71,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Tomato Local,5.11,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Garden Egg,8.11,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Okro Fresh,6.67,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Onion,22.73,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Ginger,20,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Dried Pepper Legon 18,80,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Fresh Pepper Bonnet,10.81,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Palm Fruit,4.423333333,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Cowpea White,15.38,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Soya Bean,8.33,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Melon seeds Agushi,40,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Melon seeds Neri,10,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Egg Commercial,65,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Chicken,50,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Bambara Bean,12,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Cassava Dough,4.083333333,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Fresh Salmon Mackerel Fish,17.55666667,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Fresh Kpanla Fish,12.78,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Sorghum,8.85,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Yam Puna,6.46,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Tomato Navrongo,10.83333333,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Okro Dried,33.04333333,2025-08-18,2025,8,3,wholesale
Oti,Nkwanta South Municipal,18-08-2025,NKWANTA,wholesale,,Dried Cassava Chips Kokonte,8.86,2025-08-18,2025,8,3,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,white maize,9.126666667,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Maize Yellow,10.41333333,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Millet,16.25666667,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Rice Local perfumed,20.94,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Rice Local non perfumed,18.04666667,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Rice Imported perfumed,16.55666667,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Rice Imported non perfumed,15.23,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Yam White,14.83,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Cocoyam,41.99666667,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Gari,12.38333333,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Dried Cassava Powder Kokonte,8.66,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Plantain Apentu,11.65,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Plantain Apem,12.04,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Banana Local,8.65,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Orange,11.49333333,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Tomato Local,13.5825,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Garden Egg,30.99333333,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Okro Fresh,101.7533333,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Onion,26.41333333,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Ginger,129.76,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Dried Pepper Legon 18,22.2,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Fresh Pepper Legon 18,56.68666667,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Fresh Pepper Bonnet,85.46333333,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Palm Fruit,12.12333333,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Groundnut Red,21.63666667,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Cowpea White,19.07666667,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Soya Bean,12.92,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Melon seeds Agushi,52.08333333,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Melon seeds Agushi Powder,53.63333333,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Melon seeds Neri,17.99,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Melon seeds Neri Powder,18.18,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Palm Oil,33.33333333,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Smoked Herring,36.98,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Chicken,19.13666667,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Cassava Dough,7.62,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Fresh Salmon Mackerel Fish,20.68,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Fresh Kpanla Fish,16.01666667,2025-08-22,2025,8,4,wholesale
Western North,Bibiani Anhwiaso Bekwai Municipal,22-08-2025,BIBIANI ,wholesale,,Yam Puna,14.29333333,2025-08-22,2025,8,4,wholesale
